#fade55,#e1c74c,#c8b144,#af9b3b,#968533,#7d6f2a,#645822,#4b4219,#322c11,#191608,#000000,#fade55,#fae166,#fbe476,#fbe788,#fceb99,#fceeaa,#fdf1bb,#fdf5cc,#fef8dd,#fefbee,#ffffff
#1f502e,#1b4829,#184024,#153820,#12301b,#0f2817,#0c2012,#09180d,#061009,#030804,#000000,#1f502e,#356142,#4b7257,#62846c,#789681,#8fa796,#a5b9ab,#bbcac0,#d2dcd5,#e8edea,#ffffff
#1f5f32,#1b552d,#184c28,#154223,#12391e,#0f2f19,#0c2614,#091c0f,#06130a,#030905,#000000,#1f5f32,#356f46,#4b7e5a,#628f6f,#789f84,#8faf98,#a5bfad,#bbcfc1,#d2dfd6,#e8efea,#ffffff
#4e6e58,#46634f,#3e5846,#364d3d,#2e4234,#27372c,#1f2c23,#17211a,#0f1611,#070b08,#000000,#4e6e58,#5f7c68,#718b79,#83998a,#94a89a,#a6b6ab,#b8c5bc,#c9d3cc,#dbe2dd,#edf0ee,#ffffff
#307444,#2b683d,#265c36,#21512f,#1c4528,#183a22,#132e1b,#0e2214,#09170d,#040b06,#000000,#307444,#448156,#598f69,#6e9d7c,#82ab8e,#97b9a1,#acc7b4,#c0d5c6,#d5e3d9,#eaf1ec,#ffffff
#faf0c0,#e1d8ac,#c8c099,#afa886,#969073,#7d7860,#64604c,#4b4839,#323026,#191813,#000000,#faf0c0,#faf1c6,#fbf3cc,#fbf4d2,#fcf6d9,#fcf7df,#fdf9e5,#fdfaec,#fefcf2,#fefdf8,#ffffff
#243f36,#203830,#1c322b,#192c25,#152520,#121f1b,#0e1915,#0a1210,#070c0a,#030605,#000000,#243f36,#39524a,#4f655e,#657872,#7b8b86,#919f9a,#a7b2ae,#bdc5c2,#d3d8d6,#e9ebea,#ffffff
#2e5046,#29483f,#244038,#203831,#1b302a,#172823,#12201c,#0d1815,#09100e,#040807,#000000,#2e5046,#426158,#57726a,#6c847d,#819690,#96a7a2,#abb9b5,#c0cac7,#d5dcda,#eaedec,#ffffff
#31554a,#2c4c42,#27443b,#223b33,#1d332c,#182a25,#13221d,#0e1916,#09110e,#040807,#000000,#31554a,#45665c,#5a766e,#6e8880,#839992,#98aaa4,#acbbb6,#c1ccc8,#d5ddda,#eaeeec,#ffffff
#000030,#00002b,#000026,#000021,#00001c,#000018,#000013,#00000e,#000009,#000004,#000000,#000030,#191944,#323259,#4c4c6e,#666682,#7f7f97,#9999ac,#b2b2c0,#ccccd5,#e5e5ea,#ffffff
#e58208,#ce7507,#b76806,#a05b05,#894e04,#724104,#5b3403,#442702,#2d1a01,#160d00,#000000,#e58208,#e78e20,#ea9b39,#eca752,#efb46a,#f2c083,#f4cd9c,#f7d9b4,#f9e6cd,#fcf2e6,#ffffff
#fa9418,#e18515,#c87613,#af6710,#96580e,#7d4a0c,#643b09,#4b2c07,#321d04,#190e02,#000000,#fa9418,#fa9e2f,#fba946,#fbb45d,#fcbe74,#fcc98b,#fdd4a2,#fddeb9,#fee9d0,#fef4e7,#ffffff
#d25f12,#bd5510,#a84c0e,#93420c,#7e390a,#692f09,#542607,#3f1c05,#2a1303,#150901,#000000,#d25f12,#d66f29,#db7e41,#df8f59,#e49f70,#e8af88,#edbfa0,#f1cfb7,#f6dfcf,#faefe7,#ffffff
#72789a,#666c8a,#5b607b,#4f546b,#44485c,#393c4d,#2d303d,#22242e,#16181e,#0b0c0f,#000000,#72789a,#8085a4,#8e93ae,#9ca0b8,#aaaec2,#b8bbcc,#c6c9d6,#d4d6e0,#e2e4ea,#f0f1f4,#ffffff
#525252,#494949,#414141,#393939,#313131,#292929,#202020,#181818,#101010,#080808,#000000,#525252,#636363,#747474,#858585,#979797,#a8a8a8,#b9b9b9,#cbcbcb,#dcdcdc,#ededed,#ffffff
#466246,#3f583f,#384e38,#314431,#2a3a2a,#233123,#1c271c,#151d15,#0e130e,#070907,#000000,#466246,#587158,#6a816a,#7d917d,#90a090,#a2b0a2,#b5c0b5,#c7cfc7,#dadfda,#ecefec,#ffffff
#507050,#486448,#405940,#384e38,#304330,#283828,#202c20,#182118,#101610,#080b08,#000000,#507050,#617e61,#728c72,#849a84,#96a996,#a7b7a7,#b9c5b9,#cad4ca,#dce2dc,#edf0ed,#ffffff
#606060,#565656,#4c4c4c,#434343,#393939,#303030,#262626,#1c1c1c,#131313,#090909,#000000,#606060,#6f6f6f,#7f7f7f,#8f8f8f,#9f9f9f,#afafaf,#bfbfbf,#cfcfcf,#dfdfdf,#efefef,#ffffff
#2d8e49,#287f41,#24713a,#1f6333,#1b552b,#164724,#12381d,#0d2a15,#091c0e,#040e07,#000000,#2d8e49,#42995b,#56a46d,#6caf7f,#81bb91,#96c6a4,#abd1b6,#c0ddc8,#d5e8da,#eaf3ec,#ffffff
#056621,#045b1d,#04511a,#034717,#033d13,#023310,#02280d,#011e09,#011406,#000a03,#000000,#056621,#1d7537,#36844d,#509363,#69a379,#82b290,#9bc1a6,#b4d1bc,#cde0d2,#e6efe8,#ffffff
#22551c,#1e4c19,#1b4416,#173b13,#143310,#112a0e,#0d220b,#0a1908,#061105,#030802,#000000,#22551c,#386632,#4e7649,#648860,#7a9976,#90aa8d,#a6bba4,#bcccba,#d2ddd1,#e8eee8,#ffffff
#9090a0,#818190,#737380,#646470,#565660,#484850,#393940,#2b2b30,#1c1c20,#0e0e10,#000000,#9090a0,#9b9ba9,#a6a6b3,#b1b1bc,#bcbcc6,#c7c7cf,#d2d2d9,#dddde2,#e8e8ec,#f3f3f5,#ffffff
#a0a0ff,#9090e5,#8080cc,#7070b2,#606099,#50507f,#404066,#30304c,#202033,#101019,#000000,#a0a0ff,#a9a9ff,#b3b3ff,#bcbcff,#c6c6ff,#cfcfff,#d9d9ff,#e2e2ff,#ececff,#f5f5ff,#ffffff
#ff0000,#e50000,#cc0000,#b20000,#990000,#7f0000,#660000,#4c0000,#330000,#190000,#000000,#ff0000,#ff1919,#ff3232,#ff4c4c,#ff6666,#ff7f7f,#ff9999,#ffb2b2,#ffcccc,#ffe5e5,#ffffff
#a0a0a0,#909090,#808080,#707070,#606060,#505050,#404040,#303030,#202020,#101010,#000000,#a0a0a0,#a9a9a9,#b3b3b3,#bcbcbc,#c6c6c6,#cfcfcf,#d9d9d9,#e2e2e2,#ececec,#f5f5f5,#ffffff
#8cb4b4,#7ea2a2,#709090,#627d7d,#546c6c,#465a5a,#384848,#2a3636,#1c2424,#0e1212,#000000,#8cb4b4,#97bbbb,#a3c3c3,#aecaca,#bad2d2,#c5d9d9,#d1e1e1,#dce8e8,#e8f0f0,#f3f7f7,#ffffff
#ffffff,#e5e5e5,#cccccc,#b2b2b2,#999999,#7f7f7f,#666666,#4c4c4c,#333333,#191919,#000000
#4c7009,#446408,#3c5907,#354e06,#2d4305,#263804,#1e2c03,#162102,#0f1601,#070b00,#000000,#4c7009,#5d7e21,#6f8c3a,#819a52,#93a96b,#a5b784,#b7c59c,#c9d4b5,#dbe2cd,#edf0e6,#ffffff
#537b09,#4a6e08,#426207,#3a5606,#314905,#293d04,#213103,#182402,#101801,#080c00,#000000,#537b09,#648821,#75953a,#86a252,#97af6b,#a9bd84,#baca9c,#cbd7b5,#dce4cd,#edf1e6,#ffffff
#5a8015,#517312,#486610,#3e590e,#364c0c,#2d400a,#243308,#1b2606,#121904,#090c02,#000000,#5a8015,#6a8c2c,#7a9943,#8ba65b,#9cb272,#acbf8a,#bdcca1,#cdd8b8,#dee5d0,#eef2e7,#ffffff
#628b17,#587d14,#4e6f12,#446110,#3a530d,#31450b,#273709,#1d2906,#131b04,#090d02,#000000,#628b17,#71962e,#81a245,#91ad5c,#a0b973,#b0c58b,#c0d0a2,#cfdcb9,#dfe7d0,#eff3e7,#ffffff
#2c4205,#273b04,#233404,#1e2e03,#1a2703,#162102,#111a02,#0d1301,#080d01,#040600,#000000,#2c4205,#41541d,#566736,#6b7a50,#808d69,#95a082,#aab39b,#bfc6b4,#d4d9cd,#e9ece6,#ffffff
#475141,#3f483a,#384034,#31382d,#2a3027,#232820,#1c201a,#151813,#0e100d,#070806,#000000,#475141,#596254,#6b7366,#7e857a,#90968d,#a3a8a0,#b5b9b3,#c7cac6,#dadcd9,#ecedec,#ffffff
#818e79,#747f6c,#677160,#5a6354,#4d5548,#40473c,#333830,#262a24,#191c18,#0c0e0c,#000000,#818e79,#8d9986,#9aa493,#a6afa1,#b3bbae,#c0c6bc,#ccd1c9,#d9ddd6,#e5e8e4,#f2f3f1,#ffffff
#454f3e,#3e4737,#373f31,#30372b,#292f25,#22271f,#1b1f18,#141712,#0d0f0c,#060706,#000000,#454f3e,#576051,#6a7264,#7c8377,#8f958b,#a2a79e,#b4b8b1,#c7cac5,#d9dbd8,#ecedeb,#ffffff
#596651,#505b48,#475140,#3e4738,#353d30,#2c3328,#232820,#1a1e18,#111410,#080a08,#000000,#596651,#697562,#7a8473,#8a9385,#9ba396,#acb2a8,#bcc1b9,#cdd1ca,#dde0dc,#eeefed,#ffffff
#e45627,#cd4d23,#b6441f,#9f3c1b,#883317,#722b13,#5b220f,#44190b,#2d1107,#160803,#000000,#e45627,#e6663c,#e97752,#ec8867,#ee997d,#f1aa93,#f4bba8,#f6ccbe,#f9ddd3,#fceee9,#ffffff
#a68f5f,#958055,#84724c,#746442,#635539,#53472f,#423926,#312a1c,#211c13,#100e09,#000000,#a68f5f,#ae9a6f,#b7a57e,#c0b08f,#c9bb9f,#d2c7af,#dbd2bf,#e4ddcf,#ede8df,#f6f3ef,#ffffff
